Label,Sentence,Chunk ID,MP Index,Match Type
Monitoring,Monitoring hydrological zone -> Cultural Heritage Agency,2619.0,7.0,exact
Conservation,Regular management & maintenance Gesteentetuin (‘rock garden’) visitor centre -> Het Flevo-landschap,2620.0,7.0,exact
Conservation,Regular maintenance of through roads -> Municipality of Noordoostpolder and province of Flevoland,2620.0,7.0,exact
Conservation,"Regular management and maintenance of private and agricultural land -> Residents, farmers and landowners",2620.0,7.0,exact
Knowledge transfer,Cultural history -> Cultural Heritage Agency ,2621.0,7.0,exact
Conservation,Nature and landscape -> Het Flevo-landschap ,2621.0,7.0,exact
Stakeholder collaboration,Agriculture Schoklands -> Boerengoed (Farmers of Schokland association) ,2621.0,7.0,exact
Knowledge transfer,Communication -> Chairman of the area committee,2621.0,7.0,exact
Knowledge transfer,Education and presentation -> Cultuurbedrijf Noordoostpolder ,2621.0,7.0,exact
Stakeholder collaboration,"Collaboration -> Site holder, municipality of Noordoostpolder",2621.0,7.0,exact
Legislation,"we look at how the protection of Schokland as a World Heritage site is embedded in rules and regulations and which regulations need to be applied, in order to ensure the best legal protection. ",2622.0,7.0,exact
Conservation,A properly functioning hydrozone (an area where the groundwater level is raised) is important for the conservation of Schokland and its archaeological remains.,2622.0,7.0,exact
Research,We are currently investigating the effectiveness of the current hydrological zone on the east side of the former island.,2622.0,7.0,exact
Research,The results will provide us with information for the new hydrological zone to be constructed on the south side,2623.0,7.0,exact
Knowledge transfer,Our agenda for the coming years further includes telling the story of our World Heritage,2623.0,7.0,exact
Knowledge transfer,It is our objective to raise awareness and attract more visitors appropriate to the area.,2624.0,7.0,exact
Knowledge transfer,Promotion is something we do together as well. ,2624.0,7.0,exact
Knowledge transfer,We participate in the Foundation of Dutch World Heritage Sites and carry out joint activities to raise awareness of our World Heritage.,2625.0,7.0,exact
Conservation,We aim to protect the visible reminders of its shape and size. We do this by keeping the island and its surroundings open and ensuring clearly visible vegetation on the outskirts.,2625.0,7.0,exact
Knowledge transfer,"We tell the story of Schokland through its landscape, for example in the form of recognisable terps on the island and historic styled agriculture. ",2626.0,7.0,exact
Conservation,Around 200 hectares of new nature are planned south of Schokland. It concerns grasslands where meadow birds and other animals have their habitat and nature-friendly fields. This new nature area will protect the archaeological values in the soil of our World Heritage site.,2626.0,7.0,exact
Knowledge transfer,"excursions and activities for both young and old are organised on Schokland on a regular basis. This way, we can tell both the nature story and the Schokland story.",2627.0,7.0,exact
Knowledge transfer,It is important that the history of Schokland and the entire Noordoostpolder is known to a wide audience,2630.0,7.0,exact
Knowledge transfer,"At all primary schools in Noordoostpolder, the Schokland World Heritage site forms a permanent part of cultural education, so every child in primary education knows about Schokland. ",2631.0,7.0,exact
Knowledge transfer,Cultuurbedrijf Noordoostpolder prepares teaching programmes for the schools and organises Cultural Education Days.,2631.0,7.0,exact
Knowledge transfer,We offer students who opt for vocational education a wide range of internship and research positions,2631.0,7.0,exact
Knowledge transfer,Schokland is an interesting learning place for students of higher vocational and university education.,2631.0,7.0,exact
Research,Archaeology on and around Schokland offers opportunities for long-term research projects. ,2631.0,7.0,exact
Stakeholder collaboration,"As a site holder, the municipality of Noordoostpolder encourages this collaboration",2632.0,7.0,exact
Knowledge transfer,An important objective therein is the mutual sharing of knowledge.,2632.0,7.0,exact
Monitoring,"Although the impact of climate change is not yet visible, monitoring the situation will allow these changes to be signalled and identified as fast as possible.",2684.0,8.0,exact
Monitoring,"Because Kinderdijk is closely connected with the hydraulic water system, water management monitors the state of the hydraulic engineering and examines which long term risks could occur over the next 50 years.",2685.0,8.0,exact
Water management,"Taking preventative measures, such has combining pumping stations, has been anticipated. ",2685.0,8.0,exact
Climate change,In 2017 it was found that due to climate change Kinderdijk could not be the only area in the Alblasserwaard which could drain the excess water into the river.,2685.0,8.0,exact
Legislation,"The legislation for urban planning, environment, nature, water, archaeology and soil management from 26 different laws are combined into 1 piece of legislation in the Vicinity 
Legislation.",2687.0,8.0,exact
Legislation,This piece of legislation is comprised of nearly all laws that are important to  the establishment and management of the physical surroundings. ,2687.0,8.0,exact
Legislation,the Vicinity Legislation was started as an overarching goal to make better use and protect the environment by making decision making easier. ,2687.0,8.0,exact
Coherence,"In this new system, the World Heritage site would be addressed in an integrated way: management and the development of a world heritage location is not just about a physical location per se but also about all of the activities that are planned within the site and in the surrounding area.",2688.0,8.0,exact
Legislation,The Vicinity Legislation uses a broad definition of cultural world heritage in the physical surroundings. ,2688.0,8.0,exact
Conservation,"Larger areas are protectively planned at a regional level (comparable to the current ruling 
via Barro). ",2689.0,8.0,exact
Framework,"all governmental agencies (except water management) are 
required to draw up a Vicinity vision. ",2689.0,8.0,exact
Framework,For the municipality that is a Vicinity plan and for the provinces and water authority that is an ordinance.,2689.0,8.0,exact
Framework,The Vicinity Vision makes it clear which goals the city council or provincial state would like to reach for their own land and also for and with the world heritage.,2690.0,8.0,exact
Conservation,The high storage basins and the surrounding meadows are a part of the Natura 2000 area. ,2691.0,8.0,exact
Research,space for researching how the surrounding landscape can be strengthened in relation to Kinderdijk. ,2692.0,8.0,exact
Research,how inversely the improvement and reinforcement of spatial and landscape quality of the region can contribute to strengthening of the natural values in the area. ,2692.0,8.0,exact
Framework,Every new development around the Natura 2000 area is required to have a Natura 2000 test before it is begun. This is executed through a consultancy firm that is connected to the “Network Green Offices”. ,2693.0,8.0,exact
Limited heritage inclusion,"the subject of heritage was missing from the debate on sustainable development, despite the crucial importance for societies and the broad recognition that heritage contributes to social, economic and environmental goals.",2698.0,8.0,exact
Assessment,all (deployed) activities in and around the Natura 2000 Storage Basins Kinderdijk should be tested against the Nature Conservation Act so that the legal conservation objectives will not be harmed. ,2692.0,8.0,exact
Heritage inclusion,World Heritage can provide a platform for this by developing and testing new approaches that assess the relevance of heritage for establishing sustainable development. ,2699.0,8.0,exact
Knowledge transfer,"the area is filled with unique flora and fauna. The organization has worked hard on also including a piece about education about nature. By doing this, the value of the high storage basins are an integral component of sharing the complete story of Kinderdijk. ",2703.0,8.0,exact
Knowledge transfer,"J.U. Smit pumping station is completely renovated, a decision can be made about whether rooms in the building can be used for educational purposes.",2703.0,8.0,exact
Research,to research about in which way the relationship with the surrounding landscape can be reinforced and how the improvement and reinforcement of the spatial and landscape qualities can lead to the strengthening of the value of nature in the area. ,2707.0,8.0,exact
Water management,The province of South Holland is responsible for the Natura 2000 Management Plan Storage Basins Kinderdijk.,2708.0,8.0,exact
Framework,the developments of the area vision in the Vicinity plan are endorsed by all of the parties in the Management Platform Kinderdijk plan. ,2708.0,8.0,exact
Coherence,"the relationship between the surrounding region can improve landscape and spatial qualities, value of nature and biodiversity. ",2707.0,8.0,exact
Coherence,"it needs to demonstrate consistency and establish a connection with other communities, spatial and economic developments at a local, regional and national level. Examples of this are Waterdriehoek, Krimpenerwaard, and Ridderkerk. This could also include climate adaptation, nature management, biodiversity and the expansion of the natural area",2709.0,8.0,exact
Heritage inclusion,"The universal value and strengthening of the site is possible through projects, stakeholders, monitoring, sustainable tourism, sustainable development objectives and intangible world heritage.",2719.0,8.0,exact
Coherence,"show the participation and connection with other social, spatial and economic developments at a local, regional and national level (Waterdriehoek, Krimpenerwaard, Ridderkerk) and also with climate adaptation, nature conservation, biodiversity, and expanding natural areas.",2745.0,8.0,exact
Conservation,Renovation J.U. Smit pumping station: ,2748.0,8.0,exact
Conservation,The water authority decided to thoroughly renovate and to electrify the pumping station. ,2749.0,8.0,exact
Adaptation,"To make sure that the capacity did not have to be increased, an opening in the middle quay was dug out so that the pumping stations can work together.",2749.0,8.0,exact
Knowledge transfer,"After the renovation is completed, agreements can be made to bring the pumping station into the story of Kinderdijk and when possible also for education.  ",2749.0,8.0,exact
Legislation,Water management is a regular task of HHNK,,,no match
Framework,Further measures in the water management of De Beemster will be aimed at limiting the possible consequences (damage) caused by extreme weather conditions. ,,,no match
Conservation,In the Surroundingswet the protection of Rijksmonuments is regulated,,,no match
Conservation,The village centre of Middenbeemster is designated as a protected villagescape. The legal anchoring of the protected villagescape is done via the environmental plan,,,no match
Conservation,"everyday management and maintenance of watercourses, open areas, roads and greenery (trees)",,,no match
Conservation,Measures on specific tasks: a way of working towards the sustainable conservation of the world heritage Drying the Beemster as a dynamic area to also live and work in.,,,no match
Conservation,"Water management management ring dike, boezem management and watercourses Management and maintenance of the ring dyke, ring shipping (broom management) and all water running outside the area are the responsibility of HHNK.",,,no match
Conservation,Also for the watercourses a cyclic maintenance is carried out by annual mowing and periodic dredging,,,no match
Water management," Every year, in the fireplace, the maintenance condition is checked by the high helm council and, if necessary, maintenance agents are advised on their maintenance tasks",,,no match
Water management,Part of the watercourses in the built-up basin of Middenbeemster and Westbeemster have already been transferred to the HHNK in maintenance,,,no match
Climate change," Currently, the municipality with the HNK is in conversation about the further transfer of urban water",,,no match
Water management,Water quantity management has to do with a different weather pattern caused by climate change with higher peaks in supply and longer periods of drought,,,no match
Water management,"Therefore, a larger area has been reduced to the low level (- 5 meters below Normal Amsterdam Peil), resulting in greater drainage in the soil",,,no match
Water management,"As a result of this draining, the possibility has been created to store more water in the watercourses and in the soil during heavy precipitation",,,no match
Water management,the use of water retention measures to capture the peaks of extreme showers and to reduce the flow of water to climate-resistant water management.,,,no match
Water management,"In De Beemster, a creative solution has been put into practice by reducing the levels (about 600 ha) of water storage that is similar to the addition of an area of 16.5 ha to open water",,,no match
Conservation,the world heritage and the maintenance of the existing lock pattern are the starting point and the peripheral condition,,,no match
Conservation,"preventive measures will be taken in the water system and in the spatial design. Also, the world heritage and the maintenance of the existing lock pattern are the starting point and the peripheral condition",,,no match
Climate change,A possible calamity in De Beemster as a result of climate change is linked to a breakthrough of the Beemsterdijk,,,no match
Climate change,damage to the infrastructure with possible danger for humans and animals occurs,,,no match
Multi-level management,	are: 1. more green in the residential areas 2. more space for water 3. climate-adaptive customization 4. shared responsibility,,,no match
Climate change,The risk of warming up the surface water is also mentioned in the climate-adaptive plan,,,no match
Heritage inclusion,Being a climate-resistant and water-robust municipality suitable within the OUV,,,no match
Greenery,"Taking measures without damaging the core qualities, such as in residential areas, are more unhardened by the construction of wadis and green infiltration are compatible",,,no match
Knowledge transfer, to promotion and telling the joint story about the three unique world heritages in Noord-Holland that are closely linked in terms of history and function,,,no match
Knowledge transfer,"This is the story about the centuries-long struggle against water, the creation of a civil society in the Golden Age and the Dutch tradition to design our country",,,no match
Heritage inclusion,The common goal is to ensure the exceptional universal value of the Drying Company,,,no match
Heritage inclusion,"Area partners speak of maintaining and strengthening the exceptional universal value, characteristic of the drying industry, at all times in policy in the field of cultural history, spatial planning, infrastructure, water and in planning, management and maintenance, and where possible",,,no match
Legislation,"With the Environment and Planning Act (Omgevingswet), the government aims to simplify and combine the rules for spatial development",3001.0,10.0,exact
Heritage inclusion,The Environment and Planning Act will come into force on 1 January 2024. World heritage will thereby be embedded in law for the first time.,3002.0,10.0,exact
Limited heritage inclusion,The provincial environmental vision does not specifically address the Rietveld Schröder House,3002.0,10.0,exact
Framework,"The Utrecht Spatial Strategy (Ruimtelijke Strategie Utrecht 2040, RSU 2040) describes the municipality’s ambitions regarding major issues for the city, now and in the future",3003.0,10.0,exact
Framework,"The RSU2040 has more attention for greenery, working, mobility, and social services",3003.0,10.0,exact
Heritage inclusion,"Amidst all the developments, the character of the city will be preserved. Heritage memorandum ‘Utrecht Heritage unites people and periods’ ",3004.0,10.0,exact
Heritage inclusion,Heritage is one of the starting points and structuring elements for further urbanisation.,3005.0,10.0,exact
Heritage inclusion,The latest Heritage Memorandum and Agenda (Erfgoednota 2004 and Erfgoedagenda 2013) reflect better on the current situation and developments,3005.0,10.0,exact
Heritage inclusion,How to manage heritage is also viewed from a more comprehensive viewpoint and in the light of municipal goals such as described in Healthy Urban Living for Everyone (Gezond Stedelijk Leven voor Iedereen) and the RSU2040,3005.0,10.0,exact
Heritage inclusion,"The Heritage Memorandum therefore connects the ambitions relating to heritage to long-term goals, for instance with regard to sustainability and climate adaptation. ",3005.0,10.0,exact
Research,it was decided in 2019 to have the matter researched extensively,3050.0,10.0,exact
Stakeholder collaboration,"in collaboration with Centraal Museum, TU Delft, SRAL and TNO",3017.0,10.0,exact
Stakeholder collaboration,with the support of the Getty Foundation,3017.0,10.0,exact
Adaptation,as part of the Keeping It Modern initiative,3017.0,10.0,exact
Research,The research eventually resulted in a research report and publications with conclusions and recommendations,3050.0,10.0,exact
Monitoring,Based on the results of climate monitoring,3051.0,10.0,exact
Climate change,it can be concluded that the current interior climate is mainly influenced by variations in the outdoor climate,3051.0,10.0,exact
Climate change,This can be noticed most clearly on the first floor,3051.0,10.0,exact
Climate change,"In the heating season, periods with higher-than-desired temperatures and with lower-than-desired relative humidity values were registered, mainly as the result of a malfunction in the heating system",3051.0,10.0,exact
Climate change,Very high humidity values were measured during the summer season. ,3051.0,10.0,exact
Monitoring,the proposal is to monitor the interior temperature and humidity level,3052.0,10.0,exact
Monitoring,to implement an alarm system to enable quick intervention in case of a malfunctioning heating system,3052.0,10.0,exact
Adaptation,"To lower the relative humidity in the summer season, dehumidifying the air can be considered as an option",3052.0,10.0,exact
Climate change,"Ventilation alone will not be sufficient, as the absolute humidity outside is high in summer.",3052.0,10.0,exact
Monitoring,Monitoring is required to demonstrate that the maintenance goals for Outstanding Universal Value are assured. ,3053.0,10.0,exact
Climate change,"new attention points will be formulated in response to e.g. climate changes, recreation and tourism, and natural disasters. ",3057.0,10.0,exact
Heritage inclusion,"There are many options to combine neighbourhood facilities and revalidation, and to reinforce city nature",3062.0,10.0,exact
Stakeholder collaboration,There is a strong sense of community involvement and a willingness among neighbourhood residents to contribute,3063.0,10.0,exact
Stakeholder collaboration,Increasing social cohesion can give the whole area an important positive boost,3063.0,10.0,exact
Greenery,"The remnants of the Dutch Water Defence Line (Nieuwe Hollandse Waterlinie), such as the shielded road (‘gedekte weg’) and Ridderschapsvaart, and the water structures and courtyard gardens are valuable elements that can be made part of the greenery infrastructure in this area.",3063.0,10.0,exact
Greenery,Greening the bare and grey parking lots at the back of the museum,3063.0,10.0,exact
Framework,The National Water Programme 2022–2027 provides an overview of developments within the domain of water and sets out newly developed policy that is climate adaptive and future-ready,3068.0,10.0,exact
Climate change,The water domain is facing considerable challenges: the Netherlands needs to adjust to the consequences of climate change,3069.0,10.0,exact
Adaptation,It is a reassuring result of the study performed as part of the Getty project “Keeping it modern” that the House is resistant to fluctuations in temperature and (relative) humidity,3070.0,10.0,exact
Monitoring,These data will be monitored in the coming management planning period,3070.0,10.0,exact
Climate change,"No major natural disasters are expected to occur in the Netherlands, with the exception of a potential dike breach as a result of extreme weather conditions",3070.0,10.0,exact
Climate change,The Rietveld Schröder House is exposed to an average flooding risk.,3070.0,10.0,exact
Water management,Temporary water retention in connection with emergencies enables the function of the inundation fields as part of the New Dutch Waterline to be made visible and available to be experienced. ,,,no match
Management variation,"Follow-up with measures is not always possible and effective, because there is a great deal of variation and an advantage for one object can generate a disadvantage for a neighbouring object",2460.0,5.0,fuzzy
Water management,The water manager is trying to remedy these effects on the basis of her regular task concerning the regulation of water quantity and quality,688.0,0.0,exact
Monitoring,"Indicator 3b: groundwater level
Method: data check
Periodicity: 5 years 
Responsible authorities & location of records: responsible monument preservation agencies",,,no match
Framework,"Conventions, regulations and charters The Hague Convention (1954) London Convention (1969) UNESCO Convention (1970) World Heritage Convention (1972) Granada Convention (1985) The Valletta Convention (1992) UNIDROIT Convention (1995) Florence Convention (2000) Faro Convention (2005) New Delhi Recommendation (1956) Venice Charter (1964) Washington Charter (1987) Lausanne Charter (1990) Nara Document (1994). Table 5 Relevant international conventions, regulations and char ters adopted by the Netherlands for the protection Lower German Limes. ",,,no match
Heritage inclusion,The latter article is especially imperative. It literally states that in the environmental plan the importance of the preservation of the Outstanding Universal Value of World Heritage should be taken into account. ,1270.0,2.0,split (first half)
Heritage inclusion,The latter article is especially imperative. It literally states that in the environmental plan the importance of the preservation of the Outstanding Universal Value of World Heritage should be taken into account. ,1271.0,2.0,split (second half)
Assessment,Process environment and property: Establish process for undertaking annual assessments of the environmental circumstances and prospect of environmental issues,1478.0,2.0,split (first half)
Assessment,Process environment and property: Establish process for undertaking annual assessments of the environmental circumstances and prospect of environmental issues,1479.0,2.0,split (second half)
Coherence,"is the accepted coordinated management plan for the Wadden Sea World Heritage property, as stated in the Nomination dossier presented to the World Heritage Committee (2013). ",2083.0,4.0,exact
Knowledge transfer,A mile stone to collect and make this knowledge available started with the Wadden Sea network of engaged scientists in the 1960s,2184.0,4.0,exact
